,table_a,column_a,table_b,column_b,similarity,type,correct
11612,imdb_4,year,metacritic_3,title,0.0442847535014152,textual,False
11613,imdb_2,name,imdb_3,Creators,0.0442045331001281,textual,False
11614,imdb_2,year,rotten_tomatoes_1,Name,0.0442032143473625,textual,False
11615,imdb_1,Url,rotten_tomatoes_1,RatingCount,0.0441895499825477,textual,False
11616,rotten_tomatoes_4,year,tmdb_3,runtime,0.0441710203886032,numerical,False
11617,imdb_1,Url,tmdb_1,ID,0.0441653952002525,textual,False
11618,roger_ebert_1,movie_name,rotten_tomatoes_4,tomatoter,0.0441491976380348,textual,False
11619,roger_ebert_1,year,rotten_tomatoes_3,director,0.0441464148461818,textual,False
11620,rotten_tomatoes_2,Year,tmdb_2,_id,0.0441258661448955,textual,False
11621,imdb_3,Rating,walmart_1,release_date,0.0441132970154285,textual,False
11622,imdb_2,actors,imdb_3,Year,0.04410270601511,textual,False
11623,imdb_1,Id,tmdb_3,directors,0.0440964624285697,textual,False
11624,metacritic_3,release year,rotten_tomatoes_1,Name,0.0440872050821781,textual,False
11625,amazon_1,director,tmdb_4,stars,0.0440768860280513,textual,False
11626,imdb_2,year,tmdb_4,stars,0.044070191681385,textual,False
11627,amazon_1,year,metacritic_3,writers,0.0440643467009067,textual,False
11628,rotten_tomatoes_4,name,walmart_1,stars,0.0440621115267276,textual,False
11629,imdb_1,Creator,imdb_4,movie_rating,0.0440597608685493,textual,False
11630,imdb_3,ContentRating,tmdb_4,year,0.0440359786152839,textual,False
11631,rotten_tomatoes_1,RatingValue,walmart_1,name,0.0440047234296798,textual,False
11632,rotten_tomatoes_2,ID,rotten_tomatoes_3,star5,0.0439963787794113,textual,False
11633,roger_ebert_1,actors,rotten_tomatoes_2,ContentRating,0.0439900271594524,textual,False
11634,imdb_1,YearRange,rotten_tomatoes_1,Description,0.0439754463732242,textual,False
11635,rotten_tomatoes_1,Language,rotten_tomatoes_4,writer,0.0439667105674743,textual,False
11636,rotten_tomatoes_4,director,tmdb_1,ID,0.0439464002847671,textual,False
11637,imdb_2,year,rotten_tomatoes_3,star5,0.0439288690686225,textual,False
11638,rotten_tomatoes_2,Title,rotten_tomatoes_4,_id,0.0439058504998683,textual,False
11639,rotten_tomatoes_1,ReviewCount,tmdb_3,genres,0.0438771620392799,textual,False
11640,imdb_2,actors,rotten_tomatoes_1,RatingCount,0.0438470877707004,textual,False
11641,imdb_3,Summary,rotten_tomatoes_3,id,0.0438424237072467,textual,False
11642,imdb_3,Summary,tmdb_1,ID,0.0438302159309387,textual,False
11643,rotten_tomatoes_2,Rating,rotten_tomatoes_3,id,0.0438030213117599,textual,False
11644,metacritic_3,starring,roger_ebert_1,year,0.0438011921942234,textual,False
11645,metacritic_2,_id,rotten_tomatoes_3,rotten_tomatoes,0.0437957793474197,numerical,False
11646,metacritic_1,User Rating,tmdb_4,directors,0.0437859892845153,textual,False
11647,metacritic_1,User Rating,rotten_tomatoes_1,Creator,0.0437818244099617,textual,False
11648,imdb_3,Year,rotten_tomatoes_4,name,0.0437728837132453,textual,False
11649,imdb_1,Id,tmdb_4,stars,0.0437636747956275,textual,False
11650,metacritic_2,movie_rating,rotten_tomatoes_2,Genre,0.0437315255403518,textual,False
11651,imdb_2,actors,tmdb_2,name,0.0437227003276348,textual,False
11652,amazon_1,cost,imdb_1,Director,0.0436924770474433,textual,False
11653,metacritic_1,_id,rotten_tomatoes_3,star1,0.0436270646750927,textual,False
11654,roger_ebert_1,movie_name,rotten_tomatoes_2,Rating,0.0435885302722454,textual,False
11655,imdb_3,Rating,rotten_tomatoes_3,star3,0.0435871221125125,textual,False
11656,rotten_tomatoes_1,RatingValue,tmdb_1,title,0.0435830801725387,textual,False
11657,imdb_3,Title,metacritic_1,Genre,0.0435744822025299,textual,False
11658,amazon_1,title,metacritic_3,runtime,0.0435662493109703,textual,False
11659,amazon_1,id,metacritic_1,Metascore,0.0435554906725883,numerical,False
11660,rotten_tomatoes_1,ReviewCount,rotten_tomatoes_2,Genre,0.0435363836586475,textual,False
11661,metacritic_1,User Rating,rotten_tomatoes_3,director,0.0435139909386634,textual,False
11662,amazon_1,time,imdb_2,writers,0.0435062274336814,textual,False
11663,imdb_3,Summary,metacritic_1,User Rating,0.0434956885874271,textual,False
11664,metacritic_1,Name,rotten_tomatoes_3,star2,0.0434811413288116,textual,False
11665,imdb_4,id,rotten_tomatoes_2,Cast,0.0434782840311527,textual,False
11666,amazon_1,director,walmart_1,release_date,0.043461263179779,textual,False
11667,imdb_3,Creators,walmart_1,release_date,0.0434599183499813,textual,False
11668,metacritic_3,release year,roger_ebert_1,critic_rating,0.0434583090245723,numerical,False
11669,amazon_1,time,metacritic_1,Director,0.0434558019042015,textual,False
11670,metacritic_1,User Rating,rotten_tomatoes_2,Title,0.043447270989418,textual,False
11671,imdb_2,writers,metacritic_3,rating,0.0434242635965347,textual,False
11672,imdb_3,Year,imdb_4,id,0.0434143655002117,textual,False
11673,amazon_1,id,imdb_1,Description,0.0433970056474208,textual,False
11674,metacritic_4,_id,rotten_tomatoes_3,star4,0.0433383099734783,textual,False
11675,imdb_1,Creator,imdb_3,ID,0.0433195941150188,textual,False
11676,amazon_1,cost,metacritic_4,director,0.0432998947799205,textual,False
11677,metacritic_4,date_released,roger_ebert_1,directors,0.043287880718708,textual,False
11678,imdb_1,Description,metacritic_1,Metascore,0.0432818308472633,textual,False
11679,amazon_1,id,imdb_2,director,0.0432689860463142,textual,False
11680,metacritic_3,id,rotten_tomatoes_4,star,0.0432534515857696,textual,False
11681,tmdb_2,director,tmdb_4,_id,0.0432225912809371,textual,False
11682,amazon_1,title,rotten_tomatoes_3,star6,0.043209858238697,textual,False
11683,imdb_1,Description,metacritic_4,_id,0.0431892909109592,textual,False
11684,amazon_1,title,imdb_1,RatingValue,0.043172899633646,textual,False
11685,rotten_tomatoes_3,star2,tmdb_4,runtime,0.0431601889431476,textual,False
11686,rotten_tomatoes_2,Duration,rotten_tomatoes_3,id,0.0431573539972305,textual,False
11687,imdb_1,YearRange,imdb_3,ID,0.0431341677904129,mixed,False
11688,metacritic_3,writers,roger_ebert_1,critic_rating,0.0430973321199417,textual,False
11689,metacritic_2,release_year,rotten_tomatoes_1,Director,0.0430186465382576,textual,False
11690,imdb_1,YearRange,rotten_tomatoes_4,name,0.0430057607591152,textual,False
11691,amazon_1,id,tmdb_3,budget,0.0430044718086719,numerical,False
11692,metacritic_1,Runtime,rotten_tomatoes_4,genre,0.0429504476487636,textual,False
11693,metacritic_1,Director,rotten_tomatoes_2,Rating,0.0429370775818824,textual,False
11694,roger_ebert_1,genre,rotten_tomatoes_3,review3,0.0429344736039638,textual,False
11695,imdb_1,RatingValue,rotten_tomatoes_4,_id,0.04293093085289,textual,False
11696,metacritic_1,_id,walmart_1,genre,0.0429158583283424,textual,False
11697,metacritic_4,_id,rotten_tomatoes_3,star6,0.0429109334945678,textual,False
11698,metacritic_4,director,rotten_tomatoes_3,title,0.0428909882903099,textual,False
11699,rotten_tomatoes_1,Genre,tmdb_4,_id,0.0428751409053802,textual,False
11700,amazon_1,time,imdb_1,Cast,0.0428675524890422,textual,False
11701,metacritic_3,writers,rotten_tomatoes_1,Id,0.0428342148661613,textual,False
11702,imdb_1,Url,tmdb_4,stars,0.0428219474852085,textual,False
11703,imdb_4,duration,rotten_tomatoes_2,Cast,0.0428069233894348,textual,False
11704,imdb_4,year,metacritic_3,runtime,0.0427283942699432,textual,False
11705,metacritic_1,Name,tmdb_3,language,0.0426805466413497,textual,False
11706,imdb_3,Creators,rotten_tomatoes_1,ReviewCount,0.0426712185144424,textual,False
11707,imdb_1,Genre,imdb_2,name,0.0426554530858993,textual,False
11708,imdb_4,movie_name,metacritic_3,languages,0.0426359996199607,textual,False
11709,imdb_2,writers,rotten_tomatoes_1,RatingValue,0.0426251329481601,textual,False
11710,imdb_3,Duration,tmdb_1,year,0.0426140390336513,textual,False
11711,metacritic_1,User Rating,rotten_tomatoes_2,ID,0.0425961837172508,textual,False
11712,imdb_1,Name,rotten_tomatoes_1,RatingValue,0.0425931848585605,textual,False
11713,rotten_tomatoes_4,star,tmdb_2,name,0.0425683446228504,textual,False
11714,tmdb_3,title,tmdb_4,_id,0.0425572358071804,textual,False
11715,imdb_1,Cast,metacritic_4,date_released,0.0425563193857669,textual,False
11716,roger_ebert_1,directors,rotten_tomatoes_4,genre,0.0425551123917102,textual,False
11717,imdb_1,Duration,rotten_tomatoes_1,ReviewCount,0.0425503402948379,textual,False
11718,metacritic_2,title,roger_ebert_1,critic_rating,0.042541854083538,textual,False
11719,imdb_1,Creator,metacritic_2,title,0.0425119176506996,textual,False
11720,amazon_1,time,tmdb_1,director(s),0.0424676574766635,textual,False
11721,rotten_tomatoes_4,_id,tmdb_3,directors,0.0424647182226181,textual,False
11722,imdb_2,year,metacritic_3,languages,0.0424614027142524,textual,False
11723,imdb_3,Cast,rotten_tomatoes_3,year,0.0424463674426078,textual,False
11724,metacritic_3,production company,tmdb_2,duration,0.0424262508749961,textual,False
11725,imdb_2,actors,tmdb_4,_id,0.0424128137528896,textual,False
11726,rotten_tomatoes_2,Cast,rotten_tomatoes_3,time,0.0423960089683532,textual,False
11727,imdb_2,name,tmdb_3,language,0.0423943549394607,textual,False
11728,metacritic_3,title,walmart_1,release_date,0.0423858053982257,textual,False
11729,metacritic_2,release_year,walmart_1,directors,0.0423736497759819,textual,False
11730,metacritic_1,Year,rotten_tomatoes_2,Duration,0.0423710867762565,textual,False
11731,imdb_4,id,tmdb_3,budget,0.0423523262143135,numerical,False
11732,rotten_tomatoes_2,Title,tmdb_3,actors,0.0423498898744583,textual,False
11733,imdb_4,duration,metacritic_3,countries,0.0423461459577083,textual,False
11734,rotten_tomatoes_1,Year,tmdb_4,_id,0.042344395071268,numerical,False
11735,imdb_3,Summary,walmart_1,genre,0.0423422046005725,textual,False
11736,rotten_tomatoes_1,Description,rotten_tomatoes_3,id,0.0423376262187957,textual,False
11737,rotten_tomatoes_4,name,tmdb_2,stars,0.0423343032598495,textual,False
11738,imdb_1,Name,imdb_2,actors,0.0423248186707496,textual,False
11739,rotten_tomatoes_1,Id,rotten_tomatoes_3,audience_rating,0.0423222854733467,textual,False
11740,imdb_1,YearRange,walmart_1,directors,0.0423176847398281,textual,False
11741,imdb_4,genre,tmdb_1,director(s),0.0422951504588127,textual,False
11742,imdb_4,genre,rotten_tomatoes_1,Year,0.0422887168824672,textual,False
11743,rotten_tomatoes_1,Cast,tmdb_1,ID,0.0422584824264049,textual,False
11744,imdb_1,ContentRating,imdb_3,Title,0.042252279818058,textual,False
11745,roger_ebert_1,movie_name,rotten_tomatoes_4,star,0.0422494895756244,textual,False
11746,rotten_tomatoes_1,RatingCount,tmdb_4,stars,0.0422253161668777,textual,False
11747,metacritic_4,score,rotten_tomatoes_1,Language,0.0422205030918121,textual,False
11748,metacritic_3,release year,rotten_tomatoes_2,Rating,0.042198821902275,textual,False
11749,imdb_4,movie_name,rotten_tomatoes_3,star5,0.0421781875193119,textual,False
11750,tmdb_2,name,tmdb_4,runtime,0.0421637520194053,textual,False
11751,metacritic_3,runtime,tmdb_3,writers,0.0421538762748241,textual,False
11752,imdb_1,Id,metacritic_3,director,0.0421504452824592,textual,False
11753,roger_ebert_1,year,tmdb_2,duration,0.04212436825037,textual,False
11754,rotten_tomatoes_3,star5,tmdb_2,subtext,0.0421172976493835,textual,False
11755,imdb_1,Url,roger_ebert_1,directors,0.0420965775847435,textual,False
11756,amazon_1,title,imdb_3,ContentRating,0.0420938581228256,textual,False
11757,metacritic_2,movie_rating,rotten_tomatoes_1,Actors,0.0420903898775577,textual,False
11758,metacritic_3,_id,rotten_tomatoes_3,star1,0.0420892871916294,textual,False
11759,roger_ebert_1,critic_rating,rotten_tomatoes_3,id,0.0420845001935958,numerical,False
11760,roger_ebert_1,critic_rating,rotten_tomatoes_3,star3,0.0420821011066436,textual,False
11761,imdb_1,Id,rotten_tomatoes_4,movie_ind,0.0420700907707214,textual,True
11762,roger_ebert_1,movie_name,rotten_tomatoes_4,certificate,0.04205884039402,textual,False
11763,imdb_3,Rating,rotten_tomatoes_3,rotten_tomatoes,0.0420351102948188,numerical,True
11764,rotten_tomatoes_3,review3,tmdb_3,year,0.0420271977782249,textual,False
11765,imdb_1,Cast,tmdb_3,year,0.0420229695737361,textual,False
11766,amazon_1,director,tmdb_1,ID,0.0420112833380699,textual,False
11767,metacritic_4,score,rotten_tomatoes_1,ReviewCount,0.0420078076422214,textual,False
11768,imdb_1,ContentRating,rotten_tomatoes_4,runtime,0.0420054160058498,textual,False
11769,amazon_1,title,rotten_tomatoes_2,ContentRating,0.0420043431222438,textual,False
11770,tmdb_2,genres,walmart_1,duration,0.0420029647648334,textual,False
11771,imdb_1,Genre,metacritic_4,_id,0.0419802479445934,textual,False
11772,tmdb_4,genres,walmart_1,release_date,0.0419767722487449,textual,False
11773,imdb_2,ID,metacritic_4,name,0.0419556610286235,textual,False
11774,metacritic_4,name,roger_ebert_1,id,0.0419442541897296,textual,False
11775,imdb_3,Year,metacritic_3,id,0.0419441126286983,textual,False
11776,metacritic_1,ID,rotten_tomatoes_1,Filming Locations,0.0419351309537887,textual,False
11777,metacritic_3,production company,rotten_tomatoes_1,Country,0.0419097766280174,textual,False
11778,imdb_1,Cast,walmart_1,directors,0.0418793968856334,textual,False
11779,imdb_4,id,rotten_tomatoes_1,Filming Locations,0.0418131202459335,textual,False
11780,imdb_1,Id,tmdb_1,year,0.0418128333985805,textual,False
11781,rotten_tomatoes_1,Language,rotten_tomatoes_3,audience_rating,0.0418084040284156,textual,False
11782,amazon_1,year,imdb_3,Title,0.0418067649006843,textual,False
11783,imdb_4,year,rotten_tomatoes_1,Director,0.0417722910642623,textual,False
11784,imdb_4,id,rotten_tomatoes_4,audience,0.0417642146348953,textual,False
11785,imdb_1,ContentRating,tmdb_4,movie,0.0417630858719348,textual,False
11786,imdb_2,year,rotten_tomatoes_4,star,0.0417187362909317,textual,False
11787,amazon_1,year,metacritic_3,id,0.0417018122971057,numerical,False
11788,imdb_1,Url,imdb_3,Director,0.0416644513607025,textual,False
11789,metacritic_1,ID,roger_ebert_1,pg_rating,0.0416588559746742,textual,False
11790,imdb_1,ReleaseDate,tmdb_4,_id,0.0416480973362922,textual,False
11791,imdb_3,Director,walmart_1,release_date,0.0416054464876651,textual,False
11792,metacritic_1,ID,tmdb_3,language,0.0416039042174816,textual,False
11793,rotten_tomatoes_4,movie_ind,tmdb_4,directors,0.0415707379579544,textual,False
11794,rotten_tomatoes_3,title,tmdb_3,_id,0.0415663495659828,textual,False
11795,metacritic_2,_id,roger_ebert_1,genre,0.0415616482496261,textual,False
11796,metacritic_3,_id,tmdb_4,directors,0.0415518693625927,textual,False
11797,rotten_tomatoes_2,Rating,walmart_1,release_date,0.0415206290781497,textual,False
11798,rotten_tomatoes_1,Release Date,rotten_tomatoes_3,star2,0.0414863228797912,textual,False
11799,imdb_1,ReleaseDate,rotten_tomatoes_4,_id,0.0414363555610179,textual,False
11800,metacritic_1,Genre,tmdb_3,title,0.0414229109883308,textual,False
11801,metacritic_2,_id,rotten_tomatoes_4,name,0.0413805656135082,textual,False
11802,amazon_1,title,tmdb_3,runtime,0.0413611456751823,textual,False
11803,rotten_tomatoes_1,Creator,tmdb_4,runtime,0.0412788055837154,textual,False
11804,metacritic_4,_id,tmdb_2,genres,0.0412676073610782,textual,False
11805,metacritic_4,_id,rotten_tomatoes_3,director,0.041266031563282,textual,False
11806,metacritic_3,genres,rotten_tomatoes_1,Year,0.0412625111639499,textual,False
11807,imdb_4,duration,roger_ebert_1,year,0.041233941912651,textual,False
11808,metacritic_3,director,tmdb_4,_id,0.0412321835756301,textual,False
11809,rotten_tomatoes_3,title,tmdb_3,runtime,0.041222870349884,textual,False
11810,metacritic_3,countries,rotten_tomatoes_2,Director,0.041222758591175,textual,False
11811,roger_ebert_1,movie_name,tmdb_1,year,0.041178211569786,textual,False
11812,imdb_2,name,imdb_4,id,0.0411686450242996,textual,False
11813,metacritic_2,movie_rating,rotten_tomatoes_1,RatingCount,0.0411251038312912,numerical,False
11814,tmdb_1,director(s),tmdb_3,year,0.0411205999553203,textual,False
11815,imdb_3,ContentRating,rotten_tomatoes_1,RatingCount,0.0411076247692108,textual,False
11816,metacritic_4,date_released,rotten_tomatoes_4,director,0.0410905480384826,textual,False
11817,metacritic_3,rating,rotten_tomatoes_4,runtime,0.0410897955298423,textual,False
11818,amazon_1,star,roger_ebert_1,year,0.0410632342100143,textual,False
11819,imdb_2,year,tmdb_3,title,0.0410524979233741,textual,False
11820,metacritic_2,movie_rating,walmart_1,genre,0.0410389862954616,textual,False
11821,imdb_2,director,rotten_tomatoes_2,Year,0.0410371869802475,textual,False
11822,imdb_1,Genre,rotten_tomatoes_4,audience,0.0410342402756214,textual,False
11823,metacritic_2,movie_rating,rotten_tomatoes_3,star6,0.0410258658230304,textual,False
11824,rotten_tomatoes_2,Year,tmdb_3,genres,0.0410103872418403,textual,False
11825,metacritic_3,score,metacritic_4,director,0.0409923940896987,textual,False
11826,imdb_1,Name,metacritic_1,User Rating,0.040973849594593,textual,False
11827,metacritic_3,runtime,rotten_tomatoes_1,Country,0.0409474968910217,textual,False
11828,imdb_3,Cast,metacritic_3,score,0.0409329012036323,textual,False
11829,imdb_3,Summary,tmdb_3,id,0.0409282408654689,textual,False
11830,imdb_3,Rating,tmdb_1,ID,0.0409241244196891,numerical,False
11831,rotten_tomatoes_2,Director,tmdb_1,title,0.0409146808087825,textual,False
11832,amazon_1,director,rotten_tomatoes_2,Rating,0.0408930070698261,textual,False
11833,metacritic_1,Metascore,rotten_tomatoes_2,ID,0.0408660769462585,textual,False
11834,rotten_tomatoes_3,id,tmdb_4,runtime,0.040862537920475,numerical,False
11835,rotten_tomatoes_1,Language,tmdb_3,id,0.0408622846007347,textual,False
11836,metacritic_2,movie_rating,metacritic_4,duration,0.0408612638711929,textual,False
11837,imdb_1,ReleaseDate,rotten_tomatoes_4,name,0.0408380590379238,textual,False
11838,amazon_1,id,metacritic_4,score,0.0408354289829731,numerical,False
11839,imdb_1,Director,imdb_3,ContentRating,0.0408206582069397,textual,False
11840,imdb_1,YearRange,metacritic_3,genres,0.0407677926123142,textual,False
11841,amazon_1,star,metacritic_3,countries,0.0407549403607845,textual,False
11842,imdb_2,ID,imdb_3,Rating,0.0407274961471557,numerical,False
11843,imdb_1,RatingValue,tmdb_1,actor(s),0.0407185889780521,textual,False
11844,roger_ebert_1,directors,tmdb_3,id,0.0407067649066448,textual,False
11845,rotten_tomatoes_2,Summary,rotten_tomatoes_4,year,0.0407066904008388,textual,False
11846,amazon_1,title,rotten_tomatoes_1,Description,0.0407006591558456,textual,False
